76,17.2201000303,2.0,0.0
75,16.0738655776,1.0,0.0
76,15.8941700459,1.0,0.0
76,15.2797529101,0.0,0.0
76,14.9133101702,7.0,0.0
76,14.8499238193,1.0,0.0
76,14.2245909125,0.0,0.0
76,13.7040682584,1.0,0.0
75,13.231230855,0.0,0.0
73,12.3734198213,0.0,0.0
76,12.5725523531,0.0,0.0
76,12.0204510242,2.0,0.0
75,11.3909985423,3.0,0.0
76,11.2798269838,4.0,0.0
75,11.1342565566,0.0,0.0
76,10.9337180704,3.0,0.0
76,10.7944380045,3.0,0.0
76,10.0935996473,0.0,0.0
75,9.84743594378,2.0,0.0
76,9.66840261221,6.0,0.0
76,9.43968573213,5.0,0.0
75,9.42372424155,9.0,0.0
76,8.94813725352,2.0,0.0
76,8.61579459906,4.0,0.0
73,8.19119407982,0.0,0.0
76,8.25039874017,3.0,0.0
76,8.1277262792,0.0,0.0
76,7.71221463382,5.0,0.0
76,7.78588784486,6.0,0.0
75,7.50573197007,1.0,0.0
76,7.28556761891,2.0,0.0
76,7.00306457281,9.0,0.0
76,6.86278697103,4.0,0.0
75,6.64707489312,7.0,0.0
75,6.41446067393,5.0,0.0
76,6.4968778342,3.0,1.0
75,6.57406434417,8.0,0.0
75,6.21142218262,10.0,1.0
76,6.07740331441,4.0,0.0
75,5.94903637469,0.0,0.0
76,6.04114733636,9.0,0.0
75,5.34165120497,0.0,0.0
76,5.46680915728,11.0,0.0
76,5.33895527944,6.0,0.0
75,5.69443416223,0.0,0.0
76,5.62788540497,1.0,0.0
75,5.68431310728,3.0,0.0
76,5.2858213447,6.0,0.0
76,4.75856441259,0.0,0.0
76,4.97234610468,0.0,0.0
75,4.85316958651,0.0,0.0
76,4.60339038074,0.0,0.0
76,4.90203303471,2.0,0.0
76,4.41327917576,4.0,1.0
76,4.04919085279,5.0,0.0
76,3.92770621553,0.0,0.0
75,4.23932683468,0.0,0.0
75,3.98186891153,0.0,0.0
76,3.71405573562,6.0,0.0
71,3.46973394975,0.0,0.0
71,3.17134946585,1.0,0.0
75,3.56783348694,0.0,0.0
76,3.47052873671,1.0,0.0
73,3.10586981475,0.0,0.0
76,3.03895203397,2.0,0.0
76,3.01302250847,3.0,0.0
76,3.04894539714,4.0,0.0
75,2.74570139311,0.0,0.0
74,2.77906678803,3.0,0.0
75,2.8343613036,5.0,0.0
76,2.6079911422,8.0,0.0
76,2.63758617453,0.0,0.0
74,2.66361573152,0.0,0.0
76,2.50226890482,7.0,0.0
76,2.42982003652,0.0,0.0
76,2.29304077849,0.0,0.0
76,2.10436943918,9.0,0.0
75,2.43197956868,2.0,0.0
76,2.38954955153,0.0,0.0
76,2.46118588187,0.0,0.0
73,2.15683870576,0.0,0.0
75,2.09127775393,6.0,0.0
76,2.05698315054,5.0,0.0
75,2.06555766799,1.0,0.0
76,1.93342639692,0.0,0.0
75,1.99233759567,8.0,1.0
76,1.9980133269,10.0,0.0
75,1.70838123932,0.0,0.0
76,1.90422198921,0.0,0.0
76,1.97041287459,4.0,0.0
76,1.99900253676,11.0,0.0
75,2.14384452254,9.0,0.0
76,2.23039023578,7.0,0.0
76,1.79576696921,2.0,0.0
75,1.81150543503,0.0,0.0
76,2.241804922,0.0,0.0
76,2.01336923335,0.0,0.0
76,1.7392292507,6.0,0.0
76,1.87809322774,0.0,0.0
76,2.35322348494,2.0,0.0
76,2.04807030968,7.0,0.0
76,2.20400017407,0.0,0.0
76,1.78503534012,0.0,0.0
76,1.7108238982,2.0,0.0
76,1.82594285067,0.0,0.0
76,1.6611804571,0.0,0.0
76,2.14338315092,0.0,0.0
76,1.99544282909,7.0,0.0
76,1.67732465919,4.0,0.0
76,1.69601700455,0.0,0.0
76,1.45304996148,0.0,0.0
75,1.57981326804,12.0,1.0
76,1.54634990077,5.0,0.0
75,1.45644799806,1.0,0.0
76,1.46446231101,9.0,0.0
74,1.26497184113,0.0,0.0
75,1.53827929497,10.0,0.0
75,1.23522723932,0.0,0.0
75,1.54150181636,11.0,0.0
76,1.28565271478,10.0,0.0
76,1.47311750147,13.0,0.0
75,1.56759991683,10.0,0.0
76,1.68414451461,4.0,0.0
75,1.36340655573,9.0,0.0
76,1.67395929387,3.0,0.0
76,1.4081673543,0.0,0.0
76,1.52661714144,8.0,0.0
76,1.56788941473,0.0,0.0
76,1.83770942921,3.0,0.0
76,2.08471149113,7.0,1.0
76,1.9913274562,0.0,0.0
76,1.95697448868,1.0,0.0
75,1.87380262464,6.0,0.0
75,1.98491382552,2.0,0.0
75,2.14072996285,1.0,0.0
76,1.55152846361,0.0,0.0
76,1.56831676885,7.0,0.0
76,1.82993319118,2.0,0.0
75,2.07533132005,5.0,0.0
75,2.21032026969,0.0,0.0
75,1.38113689097,6.0,0.0
76,1.45816554781,2.0,0.0
76,1.63592283148,2.0,0.0
75,1.47037393926,6.0,0.0
76,1.64412669884,0.0,0.0
75,1.61872978695,5.0,0.0
76,2.03216777043,0.0,0.0
76,1.17916664062,0.0,0.0
76,1.5056933132,4.0,0.0
75,1.35010275804,4.0,0.0
76,1.54302870762,0.0,0.0
75,1.22573254909,0.0,0.0
76,1.13301999541,0.0,0.0
76,1.32796368282,0.0,0.0
75,1.07233472168,4.0,0.0
76,1.05510113109,4.0,0.0
76,1.02459474327,3.0,0.0
76,0.96507105045,3.0,0.0
76,1.14182326617,2.0,0.0
76,0.878489590716,1.0,0.0
76,0.781232189853,0.0,0.0
73,0.760466061067,1.0,0.0
75,1.27706801705,0.0,0.0
75,0.720571345184,0.0,0.0
76,0.748999793082,0.0,0.0
75,0.93788902252,2.0,0.0
75,0.827651012456,0.0,0.0
76,0.547558049206,0.0,0.0
76,0.62245722441,0.0,0.0
76,0.608977363911,2.0,0.0
76,0.629158466822,3.0,0.0
76,0.492747697746,0.0,0.0
76,0.543034645263,0.0,0.0
76,0.536016624887,0.0,0.0
76,0.711170577211,0.0,0.0
76,0.609320040327,7.0,0.0
76,0.54764110595,0.0,0.0
76,0.68024908402,0.0,0.0
76,0.547330391826,0.0,0.0
76,0.517537059728,1.0,0.0
76,0.510803555371,0.0,0.0
76,0.500967747765,0.0,0.0
76,0.494198084343,0.0,0.0
75,0.372255409136,0.0,0.0
76,0.375022720778,0.0,0.0
76,0.494862666354,0.0,0.0
75,0.337765513454,0.0,0.0
75,0.222074162448,0.0,0.0
76,0.335687588435,3.0,0.0
75,0.403897210024,2.0,0.0
76,0.423996741883,0.0,0.0
76,0.360822585411,0.0,0.0
76,0.262028378667,2.0,0.0
75,0.362742563477,2.0,0.0
75,0.385473531904,4.0,0.0
76,0.446302141994,0.0,0.0
76,0.407002639258,2.0,0.0
76,0.404207000043,6.0,0.0
75,0.26467219193,0.0,0.0
75,0.288517982233,4.0,0.0
76,0.555206047022,0.0,0.0
75,0.423580727424,0.0,0.0
76,0.434444167768,0.0,0.0
76,0.31716162106,0.0,0.0
76,0.37933807564,3.0,0.0
76,0.358934201766,0.0,0.0
76,0.392617964651,0.0,0.0
76,0.37154906441,2.0,0.0
75,0.487568889628,0.0,0.0
76,0.354164646822,1.0,0.0
73,0.528047945001,0.0,0.0
76,0.422979675699,0.0,0.0
75,0.407992540742,0.0,0.0
76,0.387832846376,0.0,0.0
76,0.36821864394,0.0,0.0
76,0.387454741169,8.0,0.0
76,0.69195393112,0.0,0.0
76,0.683421582449,3.0,0.0
75,0.631475354545,3.0,0.0
76,0.680875898106,7.0,0.0
76,0.405672713066,0.0,0.0
75,0.477505803807,2.0,0.0
76,0.495905854972,2.0,0.0
76,0.550104723312,3.0,0.0
76,0.474081735476,0.0,0.0
76,0.446497375029,8.0,0.0
76,0.435459397035,0.0,0.0
75,0.486232800642,2.0,0.0
76,0.444199780351,3.0,0.0
76,0.500770034734,0.0,0.0
76,0.609224294894,0.0,0.0
76,0.61062761303,1.0,0.0
76,0.550904780277,9.0,0.0
76,0.799494688632,9.0,0.0
76,0.942105854396,2.0,0.0
76,1.0917339588,1.0,0.0
76,0.902323678136,4.0,0.0
76,0.958090198459,6.0,0.0
75,0.756279207999,0.0,0.0
75,0.518567277351,0.0,0.0
76,0.938763173763,0.0,0.0
76,0.918429279467,0.0,0.0
76,0.902968384558,0.0,0.0
75,0.647221080493,0.0,0.0
76,0.78465472674,0.0,0.0
76,0.913996904623,6.0,0.0
76,0.871320336126,4.0,0.0
76,0.950859506847,2.0,0.0
76,0.725948714884,0.0,0.0
76,0.8094875284,0.0,0.0
76,0.792348045856,4.0,0.0
76,0.825610821135,0.0,0.0
75,0.874390858458,2.0,0.0
76,0.640997242648,11.0,0.0
76,0.672631307738,0.0,0.0
76,0.676086737309,5.0,0.0
76,0.914369439939,8.0,0.0
76,0.754473469686,1.0,0.0
76,0.673982265871,3.0,0.0
76,0.854217536165,3.0,0.0
76,0.827120302245,0.0,0.0
75,0.841375264106,0.0,0.0
76,0.939115848858,0.0,0.0
76,0.635294695385,0.0,0.0
75,0.786701310892,0.0,0.0
75,0.65328672668,0.0,0.0
76,0.369519551517,4.0,0.0
74,0.568303631619,0.0,0.0
76,0.772621634649,1.0,0.0
76,0.620198618853,1.0,0.0
76,0.65068156831,7.0,0.0
75,0.790135972435,0.0,0.0
76,0.641569298692,11.0,0.0
75,1.37165644066,2.0,0.0
76,1.24965604115,0.0,0.0
76,1.25697010336,4.0,0.0
75,0.926820621127,0.0,0.0
76,0.871906188549,0.0,0.0
76,0.977172037121,6.0,0.0
76,0.780701871496,0.0,0.0
76,0.964959403034,0.0,0.0
76,0.530206888914,0.0,0.0
75,0.664042146644,0.0,0.0
76,0.629158719443,0.0,0.0
75,0.572872935096,1.0,0.0
76,0.545547953341,0.0,0.0
76,0.549322498962,0.0,0.0
76,0.78134785709,0.0,0.0
76,0.646706370404,0.0,0.0
76,0.644721128047,0.0,0.0
76,0.530949033564,0.0,0.0
76,0.48163025477,0.0,0.0
76,0.607118224259,4.0,0.0
76,0.497488999274,0.0,0.0
76,0.469385638367,0.0,0.0
76,0.442189194262,0.0,0.0
75,0.509329857305,0.0,0.0
76,0.431888347724,0.0,0.0
76,0.416680051479,0.0,0.0
76,0.307155090617,0.0,0.0
76,0.438930197852,0.0,0.0
76,0.337466130732,3.0,0.0
76,0.454095511464,0.0,0.0
75,0.333092116518,5.0,0.0
76,0.428775768727,1.0,0.0
76,0.413313138997,7.0,0.0
75,0.277162938844,9.0,0.0
75,0.422543824418,7.0,0.0
76,0.500966125517,3.0,0.0
76,0.585011615884,1.0,0.0
76,0.502407000982,0.0,0.0
76,0.430968198692,2.0,0.0
76,0.467478720122,0.0,0.0
76,0.488449863624,0.0,0.0
76,0.515181553899,0.0,0.0
76,0.674160041497,0.0,0.0
75,0.684096585028,0.0,0.0
76,0.814606777742,3.0,0.0
76,0.680188633734,0.0,0.0
76,0.679891783278,0.0,0.0
76,0.593697815551,0.0,0.0
76,0.429643136798,0.0,0.0
75,0.549171386403,0.0,0.0
75,0.455589118297,0.0,0.0
74,0.414509461378,0.0,0.0
75,0.500832399121,0.0,0.0
76,0.336944590206,0.0,0.0
76,0.401790562668,0.0,0.0
75,0.665925103938,5.0,0.0
76,0.487926318543,0.0,0.0
75,0.612117443699,6.0,0.0
76,0.620039850939,3.0,0.0
76,0.452911273227,8.0,0.0
76,0.622537422227,0.0,0.0
76,0.433424203773,0.0,0.0
75,0.376378598623,0.0,0.0
76,0.361059600371,0.0,0.0
76,0.366844248492,0.0,0.0
76,0.331600109348,0.0,0.0
76,0.355971555342,0.0,0.0
76,0.285231897375,1.0,0.0
76,0.284164472017,0.0,0.0
76,0.356852815021,1.0,0.0
75,0.357634115382,1.0,0.0
75,0.360353321652,0.0,0.0
76,0.235807148623,0.0,0.0
76,0.412966383621,0.0,0.0
76,0.275214670459,3.0,0.0
76,0.264283946017,0.0,0.0
76,0.489823609474,12.0,0.0
76,0.518500679173,1.0,0.0
76,0.420343697653,0.0,0.0
75,0.491823753458,0.0,0.0
76,0.638280853163,0.0,0.0
76,0.529477788485,0.0,0.0
76,0.658303789096,0.0,0.0
76,0.502629974973,2.0,0.0
76,0.437651875545,0.0,0.0
76,0.259796650033,0.0,0.0
76,0.41211701429,2.0,0.0
76,0.448138526292,0.0,0.0
76,0.289551744354,5.0,0.0
75,0.348088718252,3.0,0.0
76,0.32278129342,9.0,0.0
76,0.545278978301,0.0,0.0
76,0.404485535226,0.0,0.0
76,0.394526384654,0.0,0.0
76,0.719768372481,3.0,0.0
76,0.371499806643,0.0,0.0
75,0.336476457771,0.0,0.0
76,0.314753975952,0.0,0.0
76,0.419642032823,0.0,0.0
76,0.354519822286,0.0,0.0
76,0.350315214484,0.0,0.0
75,0.250234250794,3.0,0.0
75,0.443501553265,0.0,0.0
76,0.416646399419,6.0,0.0
76,0.311233398039,0.0,0.0
76,0.476888564997,0.0,0.0
76,0.456530348281,6.0,1.0
76,0.55056857632,0.0,0.0
75,0.476658278611,4.0,0.0
75,0.458541997708,7.0,0.0
76,0.523672615178,0.0,0.0
76,0.599489352317,0.0,0.0
76,0.441192882368,0.0,0.0
76,0.742206600378,0.0,0.0
76,0.489630300435,0.0,0.0
76,0.495717959595,0.0,0.0
76,0.351133840159,1.0,0.0
76,0.543563426239,10.0,0.0
74,0.396916514612,0.0,0.0
76,0.460548257688,6.0,0.0
75,0.534972607158,2.0,0.0
76,0.692630133708,0.0,0.0
76,0.676462897332,0.0,0.0
75,0.603226070874,1.0,0.0
76,0.468513378175,1.0,0.0
76,0.476145889726,0.0,0.0
76,0.725160738803,0.0,0.0
76,0.559347121511,0.0,0.0
76,0.564518371597,3.0,0.0
76,0.507835329627,0.0,0.0
76,0.631207842147,12.0,0.0
76,1.05099920486,0.0,0.0
76,0.776307829539,0.0,0.0
76,0.687149855774,4.0,0.0
76,0.737298784312,0.0,0.0
76,1.13558871439,0.0,0.0
76,0.757529715658,0.0,0.0
76,0.80357101839,0.0,0.0
75,0.714300811756,0.0,0.0
76,0.66263512976,5.0,0.0
76,0.645622519776,2.0,0.0
76,0.735833652318,4.0,0.0
76,0.837308692513,0.0,0.0
76,0.560699537862,0.0,0.0
76,0.56896732829,0.0,0.0
74,0.577755072503,0.0,0.0
76,0.722638138919,0.0,0.0
76,0.410010428517,0.0,0.0
76,0.456203162903,0.0,0.0
75,0.424078127486,0.0,0.0
76,0.383959393483,0.0,0.0
76,0.340160654974,10.0,0.0
76,0.380908782361,0.0,0.0
76,0.68655595975,0.0,0.0
74,0.465157920262,1.0,0.0
76,0.426374304108,0.0,0.0
76,0.712569262134,0.0,0.0
76,0.31150810665,11.0,0.0
76,0.579030895489,4.0,0.0
75,0.677624635398,0.0,0.0
75,0.412006688304,0.0,0.0
76,0.482250621542,4.0,0.0
75,0.467772877426,0.0,0.0
73,0.450978315435,0.0,0.0
76,0.473566032946,6.0,0.0
76,0.664660145529,0.0,0.0
75,0.562315078219,1.0,0.0
75,0.563694863347,2.0,0.0
76,0.456231159042,0.0,0.0
76,0.558441440808,0.0,0.0
76,0.613863487844,11.0,0.0
76,0.504743597005,0.0,0.0
76,0.727748580393,0.0,0.0
76,0.8758564936,0.0,0.0
76,0.579013540642,0.0,0.0
76,0.716974856565,1.0,0.0
75,0.864020248177,0.0,0.0
76,0.617658635485,0.0,0.0
76,0.569155420177,2.0,0.0
75,0.642235194915,0.0,0.0
76,0.514787237043,0.0,0.0
76,0.56901025644,0.0,0.0
76,0.597907054587,1.0,0.0
75,0.675348903635,1.0,0.0
76,0.533172137919,0.0,0.0
75,0.769831506303,0.0,0.0
75,0.507229810813,0.0,0.0
75,0.594339887728,0.0,0.0
76,0.38012538827,0.0,0.0
75,0.459925571107,0.0,0.0
76,0.482988931937,0.0,0.0
75,0.354728729231,0.0,0.0
76,0.287693932652,0.0,0.0
76,0.287688693148,0.0,0.0
76,0.289555526222,0.0,0.0
76,0.243006527424,0.0,0.0
75,0.346384210279,0.0,0.0
76,0.185228183982,0.0,0.0
76,0.206369467429,0.0,0.0
76,0.151509275893,0.0,0.0
76,0.145008390304,0.0,0.0
76,0.13880652329,1.0,0.0
76,0.187166526797,4.0,0.0
76,0.250715597067,1.0,0.0
75,0.182921447675,5.0,0.0
76,0.201355798752,0.0,0.0
76,0.224970470648,2.0,0.0
75,0.202395886299,0.0,0.0
76,0.362202818273,0.0,0.0
76,0.176386906183,0.0,0.0
76,0.246789917815,0.0,0.0
75,0.217035898007,0.0,0.0
75,0.2882268104,7.0,0.0
76,0.291632335051,0.0,0.0
76,0.242708681501,0.0,0.0
76,0.221800225088,5.0,0.0
76,0.307564075571,8.0,1.0
76,0.250514474232,3.0,0.0
76,0.521939999773,1.0,0.0
76,0.404912724625,5.0,0.0
76,0.539416949148,0.0,0.0
74,0.349328375538,0.0,0.0
75,0.340991046396,0.0,0.0
76,0.547933129827,0.0,0.0
76,0.485776083195,0.0,0.0
76,0.707066220813,8.0,0.0
75,0.649848228088,0.0,0.0
75,0.375544535345,6.0,0.0
76,0.298227671883,0.0,0.0
76,0.672066552681,0.0,0.0
76,0.622731170035,0.0,0.0
76,0.589077501092,0.0,0.0
76,0.690068301861,0.0,0.0
76,0.467272589565,0.0,0.0
76,0.544421538129,0.0,0.0
76,0.297442336218,1.0,0.0
76,0.429285639897,0.0,0.0
76,0.302532950416,0.0,0.0
76,0.476990934461,6.0,0.0
76,0.580290878541,5.0,0.0
76,0.548379275599,0.0,0.0
76,0.55836545059,10.0,0.0
76,0.637737827841,0.0,0.0
76,0.46697693388,0.0,0.0
76,0.376955780201,0.0,0.0
75,0.573318444891,0.0,0.0
76,0.618838257273,0.0,0.0
76,0.469838763587,0.0,0.0
76,0.967426826013,8.0,0.0
76,0.570511294995,0.0,0.0
76,0.496905933251,0.0,0.0
76,0.703988503548,0.0,0.0
76,0.654818665469,0.0,0.0
76,0.385184771498,0.0,0.0
76,0.37841669796,0.0,0.0
75,0.440631781938,0.0,0.0
75,0.45298162906,2.0,0.0
74,0.384156046668,0.0,0.0
76,0.566963656689,0.0,0.0
76,0.346919983393,0.0,0.0
76,0.614253185689,0.0,0.0
76,0.527304486837,0.0,0.0
76,0.429503950756,0.0,0.0
76,0.426851772238,0.0,0.0
76,0.434206723585,0.0,0.0
75,0.299148458173,0.0,0.0
76,0.357741422486,0.0,0.0
76,0.283366617747,0.0,0.0
75,0.184950720402,0.0,0.0
76,0.221490941127,0.0,0.0
76,0.305880191387,7.0,0.0
76,0.207186460029,0.0,0.0
76,0.210879926104,0.0,0.0
75,0.212911009206,0.0,0.0
76,0.380312730093,7.0,0.0
76,0.23378066381,0.0,0.0
76,0.329279120197,0.0,0.0
75,0.196597422822,0.0,0.0
76,0.291924745427,0.0,0.0
75,0.266208023764,1.0,0.0
75,0.244046260486,0.0,0.0
76,0.28273569257,2.0,0.0
76,0.321187012712,6.0,0.0
76,0.419234918663,3.0,0.0
76,0.357427701587,0.0,0.0
76,0.360233541112,8.0,0.0
76,0.549684111262,3.0,0.0
75,0.497049787082,2.0,0.0
76,0.585392262205,0.0,0.0
75,0.474530178239,0.0,0.0
76,0.610732547124,0.0,0.0
76,0.550951455371,3.0,0.0
76,0.55386915768,4.0,0.0
76,0.814911045483,8.0,0.0
75,0.85510665027,0.0,0.0
76,0.673861190677,0.0,0.0
76,0.81530689972,0.0,0.0
76,0.664656796958,0.0,0.0
76,0.619081487763,0.0,0.0
75,0.644550866797,2.0,0.0
76,0.52529627562,0.0,0.0
76,0.437611219706,0.0,0.0
76,0.459630210535,3.0,0.0
75,0.596766156494,0.0,0.0
76,0.622280602576,1.0,0.0
75,0.586655597785,0.0,0.0
76,0.680057508056,0.0,0.0
75,0.674819898326,1.0,0.0
76,0.723406895762,0.0,0.0
76,0.585685924278,0.0,0.0
76,0.398462340119,1.0,0.0
76,0.449839010136,0.0,0.0
75,0.428511921898,5.0,0.0
76,0.353501758887,3.0,0.0
76,0.300475248368,3.0,0.0
76,0.410992673947,0.0,0.0
75,0.342970937258,4.0,0.0
76,0.583211027551,5.0,0.0
75,0.507757851854,0.0,0.0
76,0.521339815692,3.0,0.0
76,0.608115417184,4.0,0.0
76,0.408924095565,0.0,0.0
76,0.427662164322,0.0,0.0
76,0.530395531096,2.0,0.0
76,0.429998510284,0.0,0.0
76,0.544147142442,0.0,0.0
76,0.374410689576,10.0,0.0
76,0.532548343646,12.0,0.0
76,0.812849836773,0.0,0.0
74,0.574851613725,0.0,0.0
76,0.714753691806,0.0,0.0
76,0.597337077372,0.0,0.0
76,0.61134399334,2.0,0.0
76,0.618273558677,0.0,0.0
76,0.505972215557,0.0,0.0
76,0.408957828302,0.0,0.0
76,0.528436951688,0.0,0.0
76,0.605285903788,0.0,0.0
76,0.518282279954,1.0,0.0
76,0.690547029721,0.0,0.0
75,0.415901472094,2.0,0.0
1,0.00166850641835,0.0,0.0
76,0.391759546939,0.0,0.0
74,0.465314497938,0.0,0.0
76,0.516510791029,1.0,0.0
76,0.43534351862,0.0,0.0
76,0.534528323798,0.0,0.0
75,0.485966265784,1.0,0.0
75,0.4102832668,0.0,0.0
76,0.361932104337,0.0,0.0
76,0.450012318557,14.0,0.0
75,0.637894133688,10.0,0.0
76,0.618753711111,1.0,0.0
75,0.710184088908,0.0,0.0
76,0.580995810451,0.0,0.0
76,0.584249391803,3.0,0.0
76,0.454911995563,7.0,0.0
76,0.349515311304,0.0,0.0
75,0.503509098431,9.0,0.0
75,0.661757722846,1.0,0.0
75,0.503098104731,0.0,0.0
76,0.455857201479,0.0,0.0
76,0.484404562856,7.0,0.0
76,0.693058324279,0.0,0.0
76,0.663589703152,2.0,0.0
76,0.693062427803,3.0,1.0
76,0.965489480877,3.0,1.0
76,0.802208286477,0.0,0.0
75,0.626910886029,1.0,0.0
74,0.690605368931,0.0,0.0
76,0.680894124554,6.0,0.0
76,0.725749847945,0.0,0.0
76,1.03113538015,1.0,0.0
76,0.631348776049,0.0,0.0
75,0.854346881271,0.0,0.0
76,0.891659976449,10.0,0.0
76,0.813410966191,4.0,0.0
75,0.653561860439,2.0,0.0
76,0.945316474186,11.0,0.0
76,0.955633937847,0.0,0.0
75,0.837099687196,1.0,0.0
76,0.934768846026,5.0,0.0
76,1.02158101462,3.0,0.0
76,1.00606985739,6.0,0.0
76,0.805043576285,13.0,1.0
76,0.792371274438,0.0,0.0
76,0.880150567275,5.0,0.0
76,0.874150737422,0.0,0.0
76,1.18860376207,2.0,0.0
76,1.27894483414,0.0,0.0
76,1.17062923266,2.0,0.0
76,0.784095375333,0.0,0.0
75,1.07889331086,9.0,0.0
76,1.18813198502,2.0,0.0
75,1.54179742071,2.0,0.0
76,1.3660319373,0.0,0.0
76,1.31923766015,0.0,0.0
76,1.33921093051,12.0,0.0
75,1.10126331472,0.0,0.0
76,1.37561161676,8.0,0.0
76,1.10210730834,3.0,0.0
76,0.955924238544,0.0,0.0
76,1.18031858793,5.0,0.0
76,1.09402314969,0.0,0.0
76,1.09098795708,0.0,0.0
76,0.884206915507,0.0,0.0
76,0.728528234642,3.0,0.0
76,1.08301137039,2.0,0.0
76,0.996577194426,0.0,0.0
75,0.680717262672,0.0,0.0
76,0.671242583543,0.0,0.0
76,0.589251266792,0.0,0.0
76,0.784352754476,5.0,0.0
75,0.776366522303,0.0,0.0
